summary_level,include_stage_directions,play_id,play_title,section,act,scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,vader_std,dl_std
scene,true,coriolanus,Coriolanus,main,5,6,29,58,125,1480,10,-0.0311,0.0,0.04114,0.0498,0.45033,0.41258
play,true,cymbeline,Cymbeline,,,,,1028,2919,31939,162,0.04276,0.0,-0.02858,-0.01811,0.40848,0.40038
act,true,cymbeline,Cymbeline,main,1,,,260,597,7042,35,0.09494,0.0,-0.03289,-0.02529,0.40901,0.40521
act,true,cymbeline,Cymbeline,main,2,,,173,451,4547,28,0.05054,0.0,-0.03598,-0.03004,0.39197,0.37652
act,true,cymbeline,Cymbeline,main,3,,,194,666,7162,32,0.04103,0.0,-0.01981,-0.01478,0.38846,0.39483
act,true,cymbeline,Cymbeline,main,4,,,176,518,5251,26,-0.00412,0.0,-0.02595,-0.01628,0.39651,0.39724
act,true,cymbeline,Cymbeline,main,5,,,225,687,7937,41,0.02935,0.0,-0.03049,-0.01051,0.44112,0.41958
scene,true,cymbeline,Cymbeline,main,1,1,1,75,169,1806,13,0.05756,0.0,-0.0128,-0.02529,0.37094,0.44626
scene,true,cymbeline,Cymbeline,main,1,2,2,23,33,312,2,-0.08455,0.0,-0.08083,-0.125,0.32836,0.40428
scene,true,cymbeline,Cymbeline,main,1,3,3,17,29,405,3,0.08336,0.0,-0.04198,-0.10288,0.39663,0.3992
scene,true,cymbeline,Cymbeline,main,1,4,4,57,123,1736,4,0.17704,0.1328,-0.10646,-0.11016,0.40052,0.3254
scene,true,cymbeline,Cymbeline,main,1,5,5,29,82,859,9,0.00898,0.0,-0.06789,-0.02302,0.36174,0.36586
scene,true,cymbeline,Cymbeline,main,1,6,6,59,161,1924,4,0.1541,0.0951,0.03152,0.01174,0.46946,0.42846
scene,true,cymbeline,Cymbeline,main,2,1,7,30,57,578,3,-0.09426,0.0,-0.1108,-0.13778,0.34075,0.36947
scene,true,cymbeline,Cymbeline,main,2,2,8,12,68,672,4,0.02937,0.0,-0.01025,-0.01181,0.3738,0.37967
scene,true,cymbeline,Cymbeline,main,2,3,9,68,157,1452,15,0.06074,0.0,-0.0122,-0.01674,0.35924,0.37654
scene,true,cymbeline,Cymbeline,main,2,4,10,60,141,1531,4,0.14907,0.0,-0.01719,-0.01407,0.40771,0.37819
scene,true,cymbeline,Cymbeline,main,2,5,11,3,28,314,2,-0.15663,-0.01315,-0.17412,-0.11235,0.4736,0.35039
scene,true,cymbeline,Cymbeline,main,3,1,12,19,52,766,3,0.06262,0.0,-0.04795,-0.05373,0.4163,0.34519
scene,true,cymbeline,Cymbeline,main,3,2,13,11,94,1104,3,0.12287,0.0,0.02148,-0.00385,0.3517,0.39024
scene,true,cymbeline,Cymbeline,main,3,3,14,13,76,1019,4,0.08455,0.0,-0.05065,-0.01071,0.36235,0.40259
scene,true,cymbeline,Cymbeline,main,3,4,15,37,169,1832,2,-0.06298,0.0,-0.09253,-0.0686,0.40225,0.39827
scene,true,cymbeline,Cymbeline,main,3,5,16,70,163,1421,13,0.06153,0.0,0.04355,0.0104,0.37693,0.38973
scene,true,cymbeline,Cymbeline,main,3,6,17,36,101,917,5,0.0713,0.0,-0.01004,-0.02551,0.40297,0.41496
scene,true,cymbeline,Cymbeline,main,3,7,18,8,11,103,2,-0.0449,0.0,0.06235,0.00508,0.29235,0.29891
scene,true,cymbeline,Cymbeline,main,4,1,19,3,18,247,2,0.19255,0.24695,-0.12152,-0.23606,0.49253,0.38446
scene,true,cymbeline,Cymbeline,main,4,2,20,144,418,4121,18,0.00272,0.0,-0.01165,-0.01215,0.38676,0.39788
scene,true,cymbeline,Cymbeline,main,4,3,21,14,44,416,4,-0.0694,0.0,-0.05567,-0.10275,0.4084,0.39644
scene,true,cymbeline,Cymbeline,main,4,4,22,15,38,467,2,-0.09695,0.0,-0.10346,-0.05554,0.41523,0.39521
scene,true,cymbeline,Cymbeline,main,5,1,23,3,24,311,2,-0.1001,-0.0258,0.06262,0.01576,0.48393,0.47314
scene,true,cymbeline,Cymbeline,main,5,2,24,11,28,258,14,0.03414,0.0,-0.04366,0.00959,0.33911,0.32069
scene,true,cymbeline,Cymbeline,main,5,3,25,22,73,1004,6,-0.07395,0.0,-0.15004,-0.14657,0.47084,0.36084
scene,true,cymbeline,Cymbeline,main,5,4,26,44,153,1948,12,0.02798,0.0,-0.08716,-0.05582,0.44292,0.39616
scene,true,cymbeline,Cymbeline,main,5,5,27,145,409,4416,7,0.05556,0.0,0.00749,0.01285,0.43655,0.43519
play,true,hamlet,Hamlet,,,,,1343,2983,33384,169,0.02802,0.0,-0.02527,-0.01339,0.40441,0.39506
act,true,hamlet,Hamlet,main,1,,,288,639,7030,30,0.0261,0.0,0.00684,-0.00627,0.38417,0.41598
act,true,hamlet,Hamlet,main,2,,,228,485,6034,21,0.08099,0.0,0.00421,0.00092,0.42244,0.40751
act,true,hamlet,Hamlet,main,3,,,303,715,8253,45,0.04907,0.0,-0.05856,-0.02417,0.43123,0.39477
act,true,hamlet,Hamlet,main,4,,,236,503,5726,45,-0.00788,0.0,-0.03796,-0.01322,0.39917,0.38713
act,true,hamlet,Hamlet,main,5,,,288,641,6341,28,-0.00545,0.0,-0.03252,-0.01684,0.37781,0.36685
scene,true,hamlet,Hamlet,main,1,1,1,71,136,1369,8,-0.016,0.0,-0.01578,0.00353,0.34269,0.3702
scene,true,hamlet,Hamlet,main,1,2,2,85,186,2264,8,0.07487,0.0,0.03414,-0.01821,0.40174,0.43424
scene,true,hamlet,Hamlet,main,1,3,3,30,96,1121,4,0.15127,0.0,-0.00711,-0.00516,0.37418,0.36832
scene,true,hamlet,Hamlet,main,1,4,4,36,73,818,6,-0.12179,0.0,-0.11204,-0.03534,0.29743,0.38568
scene,true,hamlet,Hamlet,main,1,5,5,66,148,1458,4,-0.00475,0.0,0.06102,0.02421,0.41116,0.46455
scene,true,hamlet,Hamlet,main,2,1,6,42,84,1010,4,0.05223,0.0,-0.02575,-0.02032,0.38621,0.40004
scene,true,hamlet,Hamlet,main,2,2,7,186,401,5024,17,0.08701,0.0,0.01049,0.00491,0.42985,0.40928
scene,true,hamlet,Hamlet,main,3,1,8,53,133,1718,8,0.14206,0.0,-0.04848,-0.0273,0.43052,0.42686
scene,true,hamlet,Hamlet,main,3,2,9,169,349,3614,24,0.0778,0.0,-0.03885,-0.01811,0.40661,0.37446
scene,true,hamlet,Hamlet,main,3,3,10,17,75,937,7,-0.0062,0.0,-0.16436,-0.188,0.45418,0.37916
scene,true,hamlet,Hamlet,main,3,4,11,64,158,1984,6,-0.06644,0.0,-0.06037,-0.02034,0.44958,0.41314
scene,true,hamlet,Hamlet,main,4,1,12,15,38,409,5,-0.09243,0.0,-0.05605,-0.01991,0.42906,0.3694
scene,true,hamlet,Hamlet,main,4,2,13,20,31,266,3,0.04782,0.0,-0.06612,-0.0151,0.31394,0.36359
scene,true,hamlet,Hamlet,main,4,3,14,36,68,607,7,0.06295,0.0,0.00071,-0.01258,0.27593,0.35463
scene,true,hamlet,Hamlet,main,4,4,15,24,42,597,6,0.01415,0.0,-0.08022,-0.00096,0.3891,0.35056
scene,true,hamlet,Hamlet,main,4,5,16,81,168,1826,14,-0.03263,0.0,-0.02227,-0.00489,0.43225,0.43421
scene,true,hamlet,Hamlet,main,4,6,17,12,29,305,4,0.0199,0.0,0.10389,0.0838,0.32473,0.32799
scene,true,hamlet,Hamlet,main,4,7,18,48,127,1716,6,-0.01501,0.0,-0.08556,-0.04675,0.43548,0.3687
scene,true,hamlet,Hamlet,main,5,1,19,121,261,2605,11,-0.02287,0.0,-0.02167,-0.02322,0.36337,0.3383
scene,true,hamlet,Hamlet,main,5,2,20,167,380,3736,17,0.00651,0.0,-0.03997,-0.00893,0.38744,0.3855
play,true,henry-iv-part-1,"Henry IV, Part 1",,,,,936,2386,28489,154,0.0162,0.0,-0.03087,-0.01776,0.41165,0.3884
act,true,henry-iv-part-1,"Henry IV, Part 1",main,1,,,140,379,5665,12,-0.01744,0.0,-0.05001,-0.0298,0.45681,0.38543
act,true,henry-iv-part-1,"Henry IV, Part 1",main,2,,,349,817,8209,49,0.0006,0.0,0.01106,-0.0064,0.38209,0.37801
act,true,henry-iv-part-1,"Henry IV, Part 1",main,3,,,185,468,5958,24,0.0512,0.0,-0.04382,-0.02506,0.39584,0.40884
act,true,henry-iv-part-1,"Henry IV, Part 1",main,4,,,106,261,3530,15,0.05029,0.0,-0.08048,-0.05096,0.42276,0.38418
act,true,henry-iv-part-1,"Henry IV, Part 1",main,5,,,156,461,5127,54,0.01665,0.0,-0.04819,-0.02057,0.42984,0.38498
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,1,1,1,12,50,907,2,-0.08137,0.0,-0.10328,-0.09098,0.49084,0.34947
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,68,156,2012,5,0.03795,0.0,-0.02085,-0.00726,0.40855,0.37166
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,60,173,2746,5,-0.0489,0.0,-0.06091,-0.03802,0.48434,0.40681
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,2,1,4,38,91,851,6,0.05571,0.0,-0.03192,-0.01066,0.36442,0.38105
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,2,2,5,59,137,1034,15,-0.06956,0.0,0.06666,0.01433,0.35207,0.42892
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,2,3,6,29,103,1121,5,0.01891,0.0,0.00567,-0.01746,0.42683,0.40612
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,2,4,7,223,486,5203,23,0.00617,0.0,0.00457,-0.00933,0.3819,0.35485
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,3,1,8,86,185,2405,11,0.01582,0.0,-0.00854,-0.00458,0.39015,0.39038
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,3,2,9,15,89,1532,4,0.11155,0.0,-0.05598,-0.024,0.45782,0.44425
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,3,3,10,84,194,2021,9,0.05726,0.0,-0.07189,-0.04557,0.36815,0.4088
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,4,1,11,37,100,1247,3,0.10664,0.0,-0.07706,-0.04935,0.41394,0.39075
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,4,2,12,26,61,838,5,-0.05096,0.0,-0.13896,-0.12952,0.36934,0.37994
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,4,3,13,32,74,1070,5,0.03641,0.0,-0.07103,-0.05404,0.45397,0.37676
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,4,4,14,11,26,375,2,0.11062,0.10115,0.01664,0.09263,0.45715,0.38853
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,5,1,15,25,108,1359,7,0.07926,0.0,-0.10777,-0.05302,0.46058,0.36957
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,5,2,16,30,81,925,9,0.01147,0.0,-0.08985,-0.06919,0.40991,0.42283
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,5,3,17,31,76,672,12,-0.06029,0.0,-0.02028,-0.01582,0.3594,0.30184
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,5,4,18,58,170,1773,22,0.02607,0.0,-0.01177,0.01262,0.42306,0.41089
scene,true,henry-iv-part-1,"Henry IV, Part 1",main,5,5,19,12,26,398,4,-0.06396,-0.0258,0.00945,-0.00018,0.56057,0.34641
play,true,henry-iv-part-2,"Henry IV, Part 2",,,,,1057,2572,31601,133,0.05625,0.0,-0.02374,-0.01188,0.41964,0.39539
act,true,henry-iv-part-2,"Henry IV, Part 2",prologue,0,,,3,20,377,2,-0.22286,0.0,-0.10949,-0.02056,0.4845,0.36009
act,true,henry-iv-part-2,"Henry IV, Part 2",main,1,,,141,417,5802,14,-0.02638,0.0,-0.12954,-0.09955,0.43056,0.37759
act,true,henry-iv-part-2,"Henry IV, Part 2",main,2,,,327,715,7910,33,0.04316,0.0,-0.01783,-0.01363,0.40189,0.3962
act,true,henry-iv-part-2,"Henry IV, Part 2",main,3,,,155,377,4022,13,0.09745,0.0,0.04554,0.01157,0.38216,0.38781
act,true,henry-iv-part-2,"Henry IV, Part 2",main,4,,,226,602,8272,40,0.05164,0.0,-0.04251,-0.01481,0.44425,0.39523
act,true,henry-iv-part-2,"Henry IV, Part 2",main,5,,,202,414,4760,29,0.14394,0.0,0.04889,0.03804,0.40834,0.39312
act,true,henry-iv-part-2,"Henry IV, Part 2",epilogue,6,,,3,27,458,2,0.06887,0.0926,-0.1452,-0.19976,0.44206,0.41057
scene,true,henry-iv-part-2,"Henry IV, Part 2",prologue,0,1,1,3,20,377,2,-0.22286,0.0,-0.10949,-0.02056,0.4845,0.36009
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,1,1,2,42,150,2133,7,-0.11452,0.0,-0.13509,-0.08899,0.45613,0.40592
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,1,2,3,77,204,2561,5,0.02009,0.0,-0.11485,-0.09669,0.38967,0.37461
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,1,3,4,22,63,1108,2,0.03298,0.0,-0.16391,-0.11883,0.46607,0.31498
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,2,1,5,76,163,1932,6,0.03063,0.0,-0.00696,-0.01189,0.37766,0.38915
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,2,2,6,73,135,1750,6,0.05559,0.0,-0.0213,-0.0125,0.36318,0.40408
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,2,3,7,10,47,664,2,0.17026,0.1027,-0.06254,-0.07336,0.51841,0.41748
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,2,4,8,168,370,3564,19,0.028,0.0,-0.01567,-0.01415,0.40755,0.39487
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,3,1,9,18,57,996,4,0.02223,0.0,-0.06406,-0.01929,0.45052,0.40996
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,3,2,10,137,320,3026,9,0.11085,0.0,0.06506,0.01992,0.36786,0.3811
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,4,1,11,90,226,3258,14,0.07035,0.0,-0.06924,-0.01532,0.47146,0.38989
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,4,2,12,42,109,1415,11,0.12327,0.0,0.06653,0.03372,0.39227,0.35643
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,4,3,13,94,267,3599,15,0.00656,0.0,-0.0644,-0.02916,0.43703,0.40841
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,5,1,14,33,66,843,6,0.26482,0.1525,-0.00125,-0.00226,0.32389,0.35488
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,5,2,15,32,91,1393,3,0.11195,0.0,-0.0654,-0.04796,0.4882,0.42233
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,5,3,16,70,132,1216,8,0.16722,0.0,0.15964,0.15485,0.39591,0.33736
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,5,4,17,16,30,283,2,-0.07871,0.0,0.08258,0.05143,0.36139,0.42029
scene,true,henry-iv-part-2,"Henry IV, Part 2",main,5,5,18,51,95,1025,10,0.12858,0.0,0.02868,0.04383,0.38088,0.4191
scene,true,henry-iv-part-2,"Henry IV, Part 2",epilogue,6,1,19,3,27,458,2,0.06887,0.0926,-0.1452,-0.19976,0.44206,0.41057
play,true,henry-v,Henry V,,,,,851,1951,27268,140,0.06173,0.0,-0.00532,0.00485,0.43734,0.39516
act,true,henry-v,Henry V,main,1,,,66,176,3525,11,0.16602,0.13425,-0.02808,-0.00542,0.44951,0.3863
act,true,henry-v,Henry V,main,2,,,140,336,4614,23,0.01144,0.0,-0.00079,0.00734,0.43956,0.39565
act,true,henry-v,Henry V,main,3,,,211,486,6283,35,0.04646,0.0,-0.01739,0.00246,0.42702,0.3982
act,true,henry-v,Henry V,main,4,,,308,665,8509,54,0.00953,0.0,-0.00196,0.00718,0.42317,0.39252
act,true,henry-v,Henry V,main,5,,,126,288,4337,17,0.203,0.16475,0.01596,0.01314,0.43818,0.40221
scene,true,henry-v,Henry V,main,1,,1,3,18,289,2,0.17943,0.2957,0.13196,0.06455,0.51332,0.34767
scene,true,henry-v,Henry V,main,1,1,2,24,44,761,2,0.09194,0.0,-0.08404,-0.05152,0.43738,0.33737
scene,true,henry-v,Henry V,main,1,2,3,39,114,2475,7,0.19249,0.2732,-0.03176,0.00012,0.44455,0.40534
scene,true,henry-v,Henry V,main,2,,4,3,18,346,2,0.23393,0.318,0.00027,0.00483,0.49234,0.34155
scene,true,henry-v,Henry V,main,2,1,5,50,105,1065,6,0.01122,0.0,0.03547,0.05594,0.38723,0.37704
scene,true,henry-v,Henry V,main,2,2,6,35,96,1514,5,0.01011,0.0,0.01265,-0.01627,0.47456,0.43365
scene,true,henry-v,Henry V,main,2,3,7,52,117,1689,10,-0.02151,0.0,-0.04453,0.00214,0.44138,0.38762
scene,true,henry-v,Henry V,main,3,,8,5,18,267,3,0.00767,0.0,-0.03165,0.00419,0.33812,0.27055
scene,true,henry-v,Henry V,main,3,1,9,4,18,306,4,-0.04072,0.0,-0.01775,0.04675,0.40759,0.40961
scene,true,henry-v,Henry V,main,3,2,10,42,94,1190,8,0.02667,0.0,-0.0435,-0.01269,0.42141,0.41498
scene,true,henry-v,Henry V,main,3,3,11,5,26,491,3,-0.12704,0.0,-0.1299,-0.01287,0.5304,0.41384
scene,true,henry-v,Henry V,main,3,4,12,37,59,490,2,0.1538,0.0,0.04612,0.0015,0.30289,0.28181
scene,true,henry-v,Henry V,main,3,5,13,14,30,575,2,-0.01607,0.0,-0.04359,0.00081,0.53274,0.3857
scene,true,henry-v,Henry V,main,3,6,14,48,106,1433,9,0.04106,0.0,0.05559,0.01789,0.47984,0.4092
scene,true,henry-v,Henry V,main,3,7,15,56,135,1531,4,0.08168,0.0,-0.05484,-0.03209,0.3906,0.42843
scene,true,henry-v,Henry V,main,4,,16,3,15,416,2,-0.21399,-0.25,-0.13633,-0.01138,0.49176,0.42076
scene,true,henry-v,Henry V,main,4,1,17,96,197,2536,13,0.01697,0.0,-0.03974,-0.00431,0.43451,0.37575
scene,true,henry-v,Henry V,main,4,2,18,19,58,681,5,-0.11542,0.0,0.01849,-0.00681,0.36187,0.41403
scene,true,henry-v,Henry V,main,4,3,19,32,83,1147,9,0.09839,0.0,-0.03368,-0.00163,0.40312,0.40306
scene,true,henry-v,Henry V,main,4,4,20,35,57,568,5,0.12062,0.0,0.07921,0.04391,0.36257,0.36547
scene,true,henry-v,Henry V,main,4,5,21,9,31,266,2,-0.29185,-0.4215,-0.06921,-0.13698,0.36245,0.52054
scene,true,henry-v,Henry V,main,4,6,22,9,23,320,4,0.08659,0.0,-0.00892,0.02219,0.47012,0.34393
scene,true,henry-v,Henry V,main,4,7,23,60,112,1498,8,0.04244,0.0,0.06632,0.01736,0.42898,0.37166
scene,true,henry-v,Henry V,main,4,8,24,45,89,1077,6,0.00178,0.0,0.00789,0.01307,0.41328,0.39616
scene,true,henry-v,Henry V,main,5,,25,3,19,350,2,0.2136,0.0,-0.06199,0.01617,0.32142,0.28753
scene,true,henry-v,Henry V,main,5,1,26,32,69,737,5,-0.05396,0.0,-0.00491,0.01202,0.39995,0.35221
scene,true,henry-v,Henry V,main,5,2,27,91,200,3250,10,0.29064,0.3612,0.03056,0.01422,0.42694,0.42719
play,true,henry-vi-part-1,"Henry VI, Part 1",,,,,854,2052,24162,212,-0.01283,0.0,0.00621,0.00301,0.45089,0.39775
act,true,henry-vi-part-1,"Henry VI, Part 1",main,1,,,176,529,5554,55,-0.06041,0.0,-0.01506,-0.00243,0.41904,0.37407
act,true,henry-vi-part-1,"Henry VI, Part 1",main,2,,,165,336,4312,29,-0.01595,0.0,-0.01001,0.00016,0.41831,0.39435
act,true,henry-vi-part-1,"Henry VI, Part 1",main,3,,,178,390,4440,52,0.00678,0.0,0.04408,0.01651,0.46545,0.40354
act,true,henry-vi-part-1,"Henry VI, Part 1",main,4,,,146,393,5011,34,-0.11567,0.0,-0.04497,-0.01575,0.45509,0.42139
act,true,henry-vi-part-1,"Henry VI, Part 1",main,5,,,189,404,4845,42,0.13318,0.0,0.06077,0.02299,0.46208,0.39361
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,1,1,1,39,139,1636,10,-0.18374,-0.1531,-0.10993,-0.0603,0.42165,0.38115
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,1,2,2,48,136,1340,11,0.01533,0.0,0.03617,0.00321,0.44273,0.37393
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,1,3,3,39,97,868,8,-0.03852,0.0,0.00932,-0.00445,0.34409,0.34596
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,1,4,4,26,89,1024,10,-0.05464,0.0,-0.03497,0.00446,0.39196,0.37596
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,1,5,5,17,46,424,13,-0.14357,0.0,0.01794,0.0214,0.38501,0.35494
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,1,6,6,7,22,262,3,0.30473,0.2553,0.17179,0.05392,0.43452,0.36772
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,2,1,7,39,76,792,8,-0.0832,0.0,0.01303,0.00863,0.38845,0.38707
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,2,2,8,17,36,515,4,0.06427,0.0,0.08884,0.02899,0.42069,0.37266
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,2,3,9,33,68,712,8,-0.028,0.0,-0.01222,-0.01697,0.35973,0.40084
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,2,4,10,52,84,1186,4,0.01234,0.0,0.02829,-0.00067,0.42329,0.3602
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,2,5,11,24,72,1107,5,-0.00669,0.0,-0.12633,-0.0403,0.48801,0.42748
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,3,1,12,66,136,1763,9,-0.00504,0.0,0.04247,0.01896,0.50166,0.42274
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,3,2,13,64,139,1410,29,-0.02257,0.0,0.0207,0.00465,0.45454,0.36341
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,3,3,14,33,77,814,8,0.04103,0.0,0.01696,0.00882,0.43439,0.43365
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,3,4,15,15,38,453,6,0.08705,0.0,0.19036,0.12195,0.43417,0.39453
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,4,1,16,56,136,1657,10,-0.07192,0.0,-0.02282,-0.00856,0.44961,0.42116
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,4,2,17,10,40,513,6,-0.17036,0.0,-0.01977,-0.00289,0.45902,0.41618
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,4,3,18,13,33,475,4,-0.08702,0.0,0.01736,0.01721,0.48818,0.41787
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,4,4,19,14,31,411,2,-0.11274,0.0,-0.18975,-0.09735,0.38615,0.36926
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,4,5,20,21,49,559,2,-0.08934,0.0,-0.11171,-0.12407,0.44984,0.42463
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,4,6,21,7,37,505,3,-0.20083,-0.296,0.03113,0.02819,0.50373,0.4399
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,4,7,22,25,67,891,7,-0.1595,0.0,-0.06188,-0.02059,0.45881,0.43144
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,5,1,23,18,34,498,5,0.34397,0.3397,0.16926,0.11186,0.38685,0.31923
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,5,2,24,13,22,198,3,0.11416,0.0,0.07198,0.02094,0.47015,0.40155
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,5,3,25,93,181,1833,23,0.1708,0.0,0.06603,0.01118,0.428,0.35637
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,5,4,26,48,114,1402,7,-0.06371,0.0,0.0052,-0.00637,0.46643,0.46118
scene,true,henry-vi-part-1,"Henry VI, Part 1",main,5,5,27,17,53,914,4,0.30088,0.2732,0.0881,0.06676,0.46465,0.39207
play,true,henry-vi-part-2,"Henry VI, Part 2",,,,,987,2355,27914,200,-0.00372,0.0,-0.00609,-0.00668,0.42968,0.40931
act,true,henry-vi-part-2,"Henry VI, Part 2",main,1,,,185,472,6002,41,0.09336,0.0,0.0341,0.00839,0.41369,0.38374
act,true,henry-vi-part-2,"Henry VI, Part 2",main,2,,,203,416,4523,31,0.05303,0.0,0.07313,0.01905,0.39808,0.40336
act,true,henry-vi-part-2,"Henry VI, Part 2",main,3,,,185,552,7437,32,-0.0872,0.0,-0.09746,-0.06625,0.47248,0.43214
act,true,henry-vi-part-2,"Henry VI, Part 2",main,4,,,287,628,6874,60,-0.03944,0.0,-0.00873,-0.00844,0.4038,0.40792
act,true,henry-vi-part-2,"Henry VI, Part 2",main,5,,,127,287,3078,36,-0.00692,0.0,-0.00552,-0.00177,0.42871,0.38448
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,1,1,1,41,135,2230,9,0.16447,0.0,0.05346,0.02586,0.46073,0.41393
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,1,2,2,25,84,945,6,0.11748,0.0,0.0143,-0.00928,0.38398,0.32855
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,1,3,3,83,169,2008,15,0.04639,0.0,0.02369,-0.00372,0.41099,0.37559
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,1,4,4,36,84,819,11,0.04946,0.0,0.04371,0.01972,0.35199,0.40524
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,2,1,5,114,187,1855,10,0.11804,0.0,0.09027,0.01266,0.38711,0.41913
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,2,2,6,18,45,683,2,0.03146,0.0,0.00778,-0.01071,0.36933,0.33747
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,2,3,7,38,95,968,13,0.00228,0.0,0.15341,0.13661,0.37803,0.40045
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,2,4,8,33,89,1017,6,-0.01848,0.0,-0.01553,0.00265,0.43882,0.38732
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,3,1,9,75,241,3514,10,-0.06104,0.0,-0.09834,-0.08221,0.47254,0.39218
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,3,2,10,97,278,3607,20,-0.12529,0.0,-0.11502,-0.06482,0.47086,0.45877
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,3,3,11,13,33,316,2,0.04258,0.0,0.05679,0.14161,0.46341,0.46136
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,4,1,12,44,119,1332,10,-0.14281,0.0,-0.05871,-0.03306,0.40824,0.40994
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,4,2,13,97,162,1594,8,-0.00615,0.0,0.03448,0.0067,0.35868,0.39147
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,4,3,14,10,15,161,3,0.00886,0.0,-0.03899,-0.03991,0.37399,0.32151
scene,true,henry-vi-part-2,"Henry VI, Part 2",main,4,4,15,26,52,502,4,-0.11558,0.0,-0.14242,-0.14226,0.46359,0.41248
